,station_id,latitude,longitude
574,5616.08,40.727243,-73.976831
575,5623.03,40.724813,-73.947526
576,5626.07,40.726217,-73.983798
577,5626.13,40.72779126,-73.98564945
578,5626.15,40.72633,-73.986168
579,5633.04,40.72606,-73.95621
580,5636.11,40.727434,-73.99379
581,5644.05,40.726378,-74.000472
582,5653.12,40.725839,-74.007653
583,5659.05,40.72740794,-73.98142006
584,5659.11,40.727464,-73.979504
585,5666.04,40.727085,-73.952991
586,5669.1,40.728418,-73.987139
587,5679.05,40.727063,-73.996621
588,5687.04,40.727102,-74.00297
589,5687.11,40.727897,-74.005362
590,5696.03,40.727714,-74.011295
591,5709.04,40.72795,-73.95414
592,5712.03,40.72951496224949,-73.99075269699097
593,5712.12,40.72769,-73.990993
594,5721.01,40.730477,-73.99906
595,5721.07,40.7284,-73.999687
596,5721.14,40.72917025,-73.99810231
597,5730.08,40.728846,-74.008591
598,5736.09,40.72938685,-73.97772429
599,5743.02,40.72984,-73.94839
600,5746.14,40.729538,-73.984267
601,5752.07,40.72906,-73.95779
602,5755.01,40.729039,-73.994046
603,5755.14,40.731437,-73.994903
604,5763.03,40.730385,-74.002149
605,5769.04,40.730563,-73.973984
606,5772.05,40.73115,-74.00887
607,5779.08,40.732218,-73.981655
608,5779.09,40.729667,-73.980679
609,5785.05,40.73026,-73.95394
610,5785.1,40.73124,-73.95161
611,5788.12,40.732232,-73.988899
612,5788.13,40.730206,-73.991026
613,5788.15,40.732647,-73.99011
614,5788.16,40.73127,-73.98849
615,5794.05,40.731734785883454,-73.9612390102593
616,5797.01,40.732263,-73.998522
617,5805.05,40.73172428,-74.00674436
618,5820.08,40.731539,-73.985302
619,5826.02,40.732321,-73.955085
620,5838.09,40.732241,-74.000263
621,5847.01,40.732915,-74.007113
622,5847.06,40.733423,-74.008514
623,5847.08,40.731911,-74.008769
624,5854.09,40.733812,-73.980544
625,5854.1,40.7323398,-73.9789838
626,5860.02,40.73396,-73.95204
627,5863.07,40.734232,-73.986923
628,5869.04,40.73266,-73.95826
629,5872.1,40.732758,-73.995816
630,5880.02,40.734011,-74.002938
631,5886.02,40.733142,-73.975738
632,5905.12,40.734545,-73.990741
633,5905.14,40.734814,-73.992085
634,5914.03,40.735324,-73.998004
635,5914.08,40.735238,-74.000271
636,5922.04,40.73498,-74.00697
637,5922.07,40.735354,-74.004831
638,5922.08,40.736528,-74.00618
639,5929.01,40.736502,-73.97809472
640,5938.01,40.736245,-73.984737
641,5938.11,40.735367055605394,-73.98797392845154
642,5944.01,40.73564,-73.95866
643,5947.04,40.735445,-73.99431
644,5955.12,40.735918,-74.000939
645,5964.01,40.7361967,-74.00859207
646,5971.08,40.73587678,-73.98205027
647,5977.01,40.73555,-73.95284
648,5980.07,40.737049,-73.990092
649,5989.02,40.738046142482766,-73.99642959237099
650,6004.06,40.739445,-73.976806
651,6004.07,40.738176,-73.977386
652,6022.04,40.737261,-73.992389
653,6030.04,40.737815,-73.999946
654,6030.06,40.739355,-73.999317
655,6039.06,40.739323,-74.008119
656,6046.02,40.739126,-73.979737
657,6055.08,40.738274,-73.987519
658,6064.08,40.739713,-73.994564
659,6072.06,40.739016,-74.002637
660,6072.11,40.740983,-74.001702
661,6072.14,40.739448,-74.00507
662,6076.01,40.741283,-73.937258
663,6079.03,40.74144387,-73.97536082
664,6089.07,40.740258,-73.984092
665,6089.08,40.741459,-73.983293
666,6098.1,40.73988840858996,-73.98958593606949
667,6115.06,40.740057,-74.005274
668,6115.09,40.74275382865903,-74.00747358798981
669,6122.09,40.741723,-73.978092
670,6128.04,40.74252,-73.948852
671,6131.12,40.742684,-73.986713
672,6131.13,40.742751,-73.984715
673,6137.04,40.742373,-73.9566
674,6140.05,40.74173969,-73.99415556
675,6148.02,40.74177603,-74.00149746
676,6151.03,40.743,-73.93561
677,6157.04,40.741981,-74.008315
678,6164.09,40.74311555376486,-73.98215353488922
679,6170.02,40.74232744,-73.95411749
680,6173.08,40.742868,-73.989186
681,6179.07,40.74336608027021,-73.95960688591003
682,6182.02,40.742387,-73.997262
683,6190.03,40.743533,-74.003675
684,6190.08,40.743174,-74.003664
685,6197.02,40.742909,-73.97706
686,6197.08,40.743226,-73.974497
687,6203.02,40.745247,-73.947332
688,6206.08,40.744449,-73.983035
689,6212.04,40.744363,-73.955873
690,6212.08,40.744906,-73.953457
691,6215.04,40.743954,-73.991448
692,6224.03,40.74475148,-73.99915362
693,6224.05,40.74345335,-74.00004031
694,6227.02,40.744697,-73.935403
695,6230.04,40.744219,-73.97121214
696,6233.05,40.743349,-74.006817
697,6237.01,40.7437524099784,-73.94176483154297
698,6239.08,40.743943,-73.97966
699,6247.06,40.746647,-73.993915
700,6248.06,40.745167,-73.98683
701,6254.06,40.745038,-73.957539
702,6257.03,40.74487634,-73.99529885
703,6266.06,40.745497,-74.001971
704,6278.04,40.748,-73.946092
705,6280.12,40.745712,-73.981948
706,6286.02,40.74731,-73.95451
707,6289.06,40.7462009,-73.98855723
708,6297.02,40.747348,-73.997235
709,6297.07,40.747968,-73.996637
710,6303.01,40.74714,-73.97113
711,6306.01,40.745686,-74.005141
712,6306.06,40.746919,-74.004518
713,6310.06,40.7485,-73.941275
714,6313.1,40.747573,-73.9788
715,6319.01,40.747085,-73.949772
716,6322.01,40.74765947,-73.98490707
717,6331.01,40.749156,-73.9916
718,6352.01,40.747182,-73.943263
719,6361.03,40.74966,-73.9521
720,6364.07,40.749012,-73.988483
721,6364.1,40.74964,-73.98805
722,6379.03,40.75001986,-73.96905301
723,6382.05,40.749717753,-74.002950346
724,6389.09,40.7494985460252,-73.97729203113158
725,6395.01,40.75052534,-73.94594845
726,6398.06,40.75038,-73.983389
727,6401.01,40.750181,-73.919998
728,6407.07,40.750199,-73.99093
729,6416.06,40.750072,-73.998392
730,6422.08,40.75022392,-73.97121414
731,6422.09,40.751183,-73.971387
732,6425.04,40.751396,-74.005226
733,6429.01,40.751101,-73.940737
734,6432.08,40.751581,-73.97791
735,6432.09,40.751873,-73.977706
736,6435.02,40.751555,-73.915026
737,6438.04,40.7519071,-73.9479119
738,6441.01,40.75097711,-73.98765428
739,6441.02,40.751726,-73.987535
740,6450.05,40.750585,-73.994684
741,6450.12,40.751551,-73.993934
742,6453.02,40.752443,-73.929737
743,6459.04,40.750663,-74.001768
744,6459.07,40.752694,-74.002353
745,6462.05,40.753599,-73.937956
746,6462.19,40.751047,-73.93797
747,6464.08,40.752554,-73.972826
748,6464.09,40.752643,-73.974996
